,id,Type,Region,tags.generator:method,power_output_MW,tags.generator:source,tags.generator:type,tags.power,tags.location,tags.generator:solar:tracking,other_tags,geometry,Country
9001,8312749662,node,ID,combustion,130.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (106.86804770000019 -6.109940099999979),ID
9002,8312749663,node,ID,combustion,130.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (106.86787870000019 -6.110028199999979),ID
9003,8312749664,node,ID,combustion,130.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (106.8676950000002 -6.110126799999979),ID
9004,8312749665,node,ID,combustion,130.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (106.8667294000002 -6.110632199999979),ID
9005,8312749666,node,ID,combustion,130.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (106.8665537000002 -6.110720199999979),ID
9006,8312749667,node,ID,combustion,130.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (106.8663821000002 -6.110822899999979),ID
9007,8312749668,node,ID,combustion,625.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (106.03738370000019 -5.886816599999979),ID
9008,8312749669,node,ID,combustion,400.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.operator"": ""Indonesia Power"" }",POINT (106.03219670000018 -5.892767299999979),ID
9009,8312749670,node,ID,combustion,400.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.operator"": ""Indonesia Power"" }",POINT (106.03183750000018 -5.892760599999979),ID
9010,8312749671,node,ID,combustion,400.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.operator"": ""Indonesia Power"" }",POINT (106.03122040000018 -5.892749099999978),ID
9011,8312749672,node,ID,combustion,400.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.operator"": ""Indonesia Power"" }",POINT (106.03082890000017 -5.892741899999979),ID
9012,8312749673,node,ID,combustion,600.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.operator"": ""Indonesia Power"" }",POINT (106.03020080000017 -5.892730199999979),ID
9013,8312749674,node,ID,combustion,600.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.operator"": ""Indonesia Power"" }",POINT (106.02939090000018 -5.892715199999978),ID
9014,8312749675,node,ID,combustion,600.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.operator"": ""Indonesia Power"" }",POINT (106.02874740000019 -5.892703199999978),ID
9027,10229106970,node,ID,NULL,65.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (122.15593650000116 -2.8253157),ID
9028,10229106971,node,ID,NULL,65.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (122.15594620000117 -2.8256286),ID
9029,10229106972,node,ID,NULL,150.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (122.15573380000117 -2.8270667),ID
9030,10229106973,node,ID,NULL,150.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (122.15573600000117 -2.8276154),ID
9031,10229106974,node,ID,NULL,150.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (122.15570110000117 -2.8291442),ID
9032,10229106975,node,ID,NULL,150.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (122.15568240000117 -2.8297786),ID
9037,10830455687,node,ID,NULL,35.0,gas,NULL,generator,NULL,NULL,NULL,POINT (103.90216489999979 1.091333800000021),ID
9038,10830455688,node,ID,NULL,35.0,gas,NULL,generator,NULL,NULL,NULL,POINT (103.90209749999978 1.090879400000021),ID
9039,10830455689,node,ID,NULL,40.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (103.90214849999978 1.090015),ID
9040,10830455690,node,ID,NULL,40.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (103.90207649999978 1.089431600000021),ID
9041,10830455691,node,ID,NULL,40.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (103.90211719999978 1.089736400000022),ID
9042,11253493315,node,ID,NULL,25.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (106.14867939999975 -2.0766902),ID
9043,11253493316,node,ID,NULL,25.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (106.14885969999975 -2.0766855),ID
9058,11356835156,node,ID,NULL,10.0,coal,NULL,generator,NULL,NULL,NULL,POINT (122.53710330000031 -3.895225700000031),ID
9059,11356835157,node,ID,NULL,10.0,coal,NULL,generator,NULL,NULL,NULL,POINT (122.53724530000031 -3.89508),ID
9068,11383075915,node,ID,combustion,3.0,gas,gas_turbine,generator,NULL,NULL,"{ ""tags.operator"": ""PLN Nusantara Power"", ""tags.ref"": ""PLTMG Bawean"" }",POINT (112.64638950000007 -5.847842400000021),ID
9090,12264616450,node,ID,NULL,65.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (122.03047360000025 -2.730647299999951),ID
9091,12264616451,node,ID,NULL,65.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (122.03056630000025 -2.731164799999951),ID
13082,12297660396,node,ID,water-storage,1.0,hydro,NULL,generator,NULL,NULL,NULL,POINT (124.9289355000008 1.4434605),ID
13269,12318932732,node,ID,water-storage,30.0,hydro,NULL,generator,NULL,NULL,NULL,POINT (115.0078288 -3.5158603),ID
13271,12323405073,node,ID,water-storage,0.0,hydro,NULL,generator,NULL,NULL,NULL,POINT (124.83537060000002 -9.066293400000015),ID
13273,12327140819,node,ID,water-storage,0.0,hydro,NULL,generator,NULL,NULL,NULL,POINT (117.57878560000054 -8.69024230000003),ID
13274,12340573390,node,ID,NULL,0.0,hydro,NULL,generator,NULL,NULL,"{ ""tags.name"": ""PLTMH Gongseng"" }",POINT (111.90201360000007 -7.362558600000011),ID
13275,12346425711,node,ID,NULL,7.0,hydro,NULL,generator,underground,NULL,NULL,POINT (112.19056009999953 -8.149001799999976),ID
13276,12351782109,node,ID,NULL,1.0,hydro,NULL,generator,NULL,NULL,NULL,POINT (114.94322419999953 -8.2430801),ID
13280,12388618976,node,ID,NULL,1.0,hydro,NULL,generator,NULL,NULL,NULL,POINT (111.88982480000037 -7.4963278),ID
13281,12390905276,node,ID,water-storage,0.0,hydro,NULL,generator,NULL,NULL,NULL,POINT (111.14181159999983 -8.0593434),ID
13283,12657557939,node,ID,water-storage,55.0,hydro,NULL,generator,NULL,NULL,NULL,POINT (108.10499450000013 -6.834417300000013),ID
13284,12657557949,node,ID,water-storage,55.0,hydro,NULL,generator,NULL,NULL,NULL,POINT (108.10522010000015 -6.834434300000012),ID
13286,12659460277,node,ID,NULL,4.0,hydro,NULL,generator,NULL,NULL,NULL,POINT (112.35201299999976 -7.8731713),ID
13289,12661288235,node,ID,water-storage,22.0,hydro,NULL,generator,NULL,NULL,"{ ""tags.operator"": ""Indonesia Power"", ""tags.operator:wikidata"": ""Q12486500"" }",POINT (110.83785139999992 -7.2559406),ID
13290,12663529139,node,ID,water-storage,1.0,hydro,NULL,generator,NULL,NULL,"{ ""tags.operator"": ""Indonesia Power"", ""tags.operator:wikidata"": ""Q12486500"" }",POINT (109.48742619999959 -7.5680128),ID
13297,12832403551,node,ID,combustion,100.0,coal,NULL,generator,NULL,NULL,"{ ""tags.frequency"": ""50"", ""tags.generator:plant"": ""output"" }",POINT (117.06647689999974 -0.364327400000026),ID
13298,12832403552,node,ID,combustion,100.0,coal,NULL,generator,NULL,NULL,"{ ""tags.frequency"": ""50"", ""tags.generator:plant"": ""output"" }",POINT (117.06601559999974 -0.364322),ID
13299,12849721053,node,ID,NULL,10.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (103.80706069999921 -3.728035900000069),ID
13300,12849721054,node,ID,NULL,10.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (103.8071883999992 -3.728143800000069),ID
13301,12849721055,node,ID,NULL,10.0,NULL,NULL,generator,NULL,NULL,NULL,POINT (103.8073028999992 -3.728256700000069),ID
13323,277776875,area,MY,combustion,310.0,gas,combined_cycle,generator,NULL,NULL,"{ ""tags.building"": ""yes"", ""tags.operator"": ""TNB Generation Sdn Bhd"", ""tags.name"": ""Gelugor CCGT Power Plant"" }","POLYGON ((100.31514200000049 5.380806, 100.31468270000049 5.3807684, 100.31473890000049 5.3800888, 100.31543150000049 5.3801457, 100.31538200000048 5.3807423, 100.31514890000048 5.3807232, 100.31514200000049 5.380806))",MY
13324,278165038,area,MY,combustion,350.0,gas,combined_cycle,generator,NULL,NULL,"{ ""tags.building"": ""yes"" }","POLYGON ((100.37436649999987 5.375464799999985, 100.37346739999987 5.374959199999985, 100.37361369999986 5.374701499999985, 100.37451279999986 5.375207199999985, 100.37436649999987 5.375464799999985))",MY
13325,278191152,area,MY,combustion,700.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((101.72446140000005 2.591219200000013, 101.7242727999998 2.5912204, 101.7242715999998 2.5910352, 101.7237355999998 2.5910385, 101.7237413999998 2.5919701, 101.7235462999998 2.5919714, 101.7235496999998 2.5925191, 101.72350419999995 2.592519399999985, 101.72350649999996 2.592875499999985, 101.72445060000005 2.592869600000013, 101.72446140000005 2.591219200000013))",MY
13327,286559630,area,MY,combustion,650.0,gas,combined_cycle,generator,NULL,NULL,NULL,"POLYGON ((100.1560529 6.3409184, 100.1568789 6.3411053, 100.1571033 6.3401132, 100.1562774 6.3399263, 100.1560529 6.3409184))",MY
13330,316035711,area,MY,combustion,690.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((100.64267680000005 4.159068700000014, 100.64266930000005 4.158224200000014, 100.641207 4.158237200000014, 100.64121460000004 4.159081600000014, 100.64267680000005 4.159068700000014))",MY
13337,383543956,area,MY,combustion,700.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((103.54118439999976 1.335122700000011, 103.54185969999976 1.335568600000011, 103.54208459999977 1.335208600000011, 103.54200060000029 1.335153100000015, 103.54220780000031 1.334839400000015, 103.54175630000024 1.334541300000015, 103.54156640000028 1.334828700000015, 103.54142669999976 1.334736500000011, 103.54118439999976 1.335122700000011))",MY
13368,716593848,area,MY,run-of-the-river,10.0,hydro,pelton_turbine,generator,NULL,NULL,"{ ""tags.operator"": ""Pesaka Technologies Sdn Bhd"", ""tags.description"": ""Programme under UNFCCC. Ref: https:\/\/cdm.unfccc.int\/Projects\/DB\/RWTUV1343829547.56\/view"" }","POLYGON ((101.5465307 4.680059700000014, 101.5466755 4.680198700000014, 101.5468848 4.679966100000014, 101.5467372 4.679835100000014, 101.5465307 4.680059700000014))",MY
13771,1137308769,area,MY,combustion,690.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((100.64121460000004 4.159081600000014, 100.64122209999948 4.15992610000001, 100.64268439999948 4.15991310000001, 100.64267680000005 4.159068700000014, 100.64121460000004 4.159081600000014))",MY
13772,1137308770,area,MY,combustion,690.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((100.64266930000005 4.158224200000014, 100.6426616999995 4.1573798, 100.64119949999949 4.1573927, 100.641207 4.158237200000014, 100.64266930000005 4.158224200000014))",MY
13773,1137308786,area,MY,combustion,700.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((101.72445060000005 2.592869600000013, 101.72520009999995 2.592864899999985, 101.72519789999996 2.592527899999985, 101.72518849999979 2.5910219, 101.72467669999979 2.5910252, 101.72467789999979 2.5912179, 101.72446140000005 2.591219200000013, 101.72445060000005 2.592869600000013))",MY
13777,1138569692,area,MY,combustion,700.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((103.54142669999976 1.334736500000011, 103.54127690000024 1.334637600000015, 103.54146190000031 1.334357600000015, 103.54097730000032 1.334037700000015, 103.54078450000031 1.334329500000015, 103.54066770000028 1.334252400000015, 103.54042430000025 1.334620800000015, 103.54118439999976 1.335122700000011, 103.54142669999976 1.334736500000011))",MY
13778,1138569693,area,MY,combustion,700.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((103.54185969999976 1.335568600000011, 103.54253060000025 1.336011500000015, 103.54269849999976 1.3357572, 103.54261109999976 1.3356995, 103.5426857000003 1.335586500000015, 103.54263530000027 1.335553300000015, 103.54283480000026 1.335251300000015, 103.54235680000023 1.334935700000015, 103.54214860000025 1.335250900000015, 103.54208459999977 1.335208600000011, 103.54185969999976 1.335568600000011))",MY
13802,1151111711,area,MY,photovoltaic,0.0,solar,solar_photovoltaic_panel,generator,roof,NULL,"{ ""tags.layer"": ""1"" }","POLYGON ((103.91773659999949 1.3429398, 103.91773509999949 1.3423318, 103.91821379999949 1.3423306, 103.91821529999949 1.3429386, 103.91773659999949 1.3429398))",SG
14069,1346212940,area,MY,NULL,50.0,solar,NULL,generator,NULL,NULL,"{ ""tags.name"": ""Asiabina Solar LSSPV Se"", ""tags.plant:source"": ""solar"", ""tags.plant:method"": ""photovoltaic"", ""tags.plant:output:electricity"": ""yes"" }","POLYGON ((100.5020331999999 5.1142439, 100.50283409999932 5.114336799999956, 100.50460259999998 5.114542, 100.50553919999999 5.112993499999989, 100.5080436 5.114256899999989, 100.5088892 5.111114599999989, 100.5090453 5.111095199999989, 100.509273 5.107175499999989, 100.50650839999999 5.106449799999988, 100.50307589999998 5.106507599999989, 100.5020331999999 5.1142439))",MY
14098,10601720109,node,MY,combustion,1000.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (100.64557490000006 4.164128100000013),MY
14099,10601720110,node,MY,combustion,1000.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (100.64334330000005 4.164101300000014),MY
14100,10601720522,node,MY,combustion,1000.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (101.73142430000004 2.593496700000013),MY
14101,10601720523,node,MY,combustion,1000.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (101.73043730000005 2.593485900000013),MY
14115,10604726340,node,MY,combustion,312.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (112.47398610000025 2.7371342),MY
14116,10604726341,node,MY,combustion,312.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (112.47401210000025 2.7378222),MY
14117,10604726342,node,MY,combustion,165.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (113.09157600000025 3.2871476),MY
14118,10604726350,node,MY,combustion,317.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (113.09268910000023 3.2890474),MY
14119,10604726351,node,MY,combustion,421.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (113.09268090000023 3.2926224),MY
14120,10604726352,node,MY,combustion,421.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (113.09428520000023 3.2898237),MY
14121,10613382557,node,MY,combustion,720.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (103.88448709999977 1.44430240000001),MY
14122,10613382558,node,MY,combustion,720.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (103.88416529999978 1.44494590000001),MY
14123,10613382560,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.36945209999978 3.99000640000001),MY
14124,10613382561,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.36965979999978 3.99006060000001),MY
14125,10613382562,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.36985169999978 3.99011070000001),MY
14126,10613382567,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.44451309999978 4.583369500000011),MY
14127,10613382568,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.44433129999979 4.58329620000001),MY
14128,10613382569,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.44469499999978 4.58344270000001),MY
14129,10613382570,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.44487679999978 4.583516),MY
14130,10613382571,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.44505869999978 4.58358920000001),MY
14131,10613382572,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.44524059999978 4.583662500000011),MY
14132,10613382573,node,MY,combustion,747.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (102.05213069999978 2.35193690000001),MY
14133,10613382574,node,MY,combustion,747.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (102.05115539999979 2.35197480000001),MY
14134,10613382575,node,MY,combustion,747.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (102.05019949999979 2.352012),MY
14135,10613382591,node,MY,combustion,245.0,gas,steam_turbine,generator,NULL,NULL,NULL,POINT (101.64960619999978 2.798163700000011),MY
14136,10613382592,node,MY,combustion,165.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.64906169999978 2.797571700000011),MY
14137,10613382593,node,MY,combustion,165.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.64919049999978 2.797732400000011),MY
14138,10613382594,node,MY,combustion,165.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.64933259999978 2.797901200000011),MY
14139,10613382595,node,MY,combustion,300.0,gas,steam_turbine,generator,NULL,NULL,NULL,POINT (101.32268789999978 3.115812300000011),MY
14140,10613382596,node,MY,combustion,300.0,gas,steam_turbine,generator,NULL,NULL,NULL,POINT (101.32250549999978 3.116224700000011),MY
14141,10613382597,node,MY,combustion,300.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (101.32200119999978 3.117194300000011),MY
14142,10613382598,node,MY,combustion,300.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (101.32179739999978 3.117617400000011),MY
14143,10613382599,node,MY,combustion,500.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (101.32141649999978 3.118345900000011),MY
14144,10613382600,node,MY,combustion,500.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (101.32111069999978 3.119069),MY
14145,10613382601,node,MY,combustion,109.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.79926279999978 2.553132600000011),MY
14146,10613382602,node,MY,combustion,109.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.79920109999978 2.553567600000011),MY
14147,10613382603,node,MY,combustion,109.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.79913939999977 2.554002600000011),MY
14148,10613382604,node,MY,combustion,109.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.79907769999977 2.554437600000011),MY
14149,10613382626,node,MY,combustion,535.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (100.37510629999977 5.374212100000012),MY
14150,10613382627,node,MY,combustion,535.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (100.37476839999977 5.374751500000012),MY
14151,10613382630,node,MY,combustion,221.0,gas,steam_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/gb3-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.59012559999977 4.392734800000012),MY
14152,10613382631,node,MY,combustion,143.0,gas,gas_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/gb3-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58994319999977 4.392047500000012),MY
14153,10613382632,node,MY,combustion,143.0,gas,gas_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/gb3-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58999519999976 4.392243400000011),MY
14154,10613382633,node,MY,combustion,143.0,gas,gas_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/gb3-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.59004719999976 4.392439400000011),MY
14155,10613382634,node,MY,combustion,221.0,gas,steam_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/segari-energy-ventures-lumut-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58868259999976 4.391726600000012),MY
14156,10613382635,node,MY,combustion,221.0,gas,steam_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/segari-energy-ventures-lumut-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58858599999975 4.391298700000012),MY
14157,10613382636,node,MY,combustion,141.0,gas,gas_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/segari-energy-ventures-lumut-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58969589999975 4.391357500000011),MY
